Taxpayer_ID,Age,Profession,City,Annual_Income,Declared_Expenses,Investment_Claims,Late_Filing_Count,Previous_Penalty,Expense_Ratio,Investment_Ratio,Total_Claims_Ratio,Risk_Score_Manual,Fraud_Label,Profession_Enc,City_Enc,Anomaly_Flag,Fraud_Probability,Risk_Level
TXP12187,28,Teacher,Mumbai,304283,59550,11092,1,0,0.19570597108612706,0.03645290732640338,0.23215887841253044,0,0,9,8,0,0.008,Low
TXP12188,67,Teacher,Chennai,341497,104553,16651,1,0,0.30616081546836427,0.04875884707625543,0.3549196625446197,0,0,9,2,0,0.0,
TXP12189,50,Pharmacist,Mumbai,587782,230536,52281,0,0,0.3922134396766148,0.08894624197406521,0.48115968165068,0,0,8,8,0,0.0,
TXP12190,55,Engineer,Bangalore,718613,370143,34491,2,0,0.5150797438955321,0.047996626835306345,0.5630763707308384,0,0,5,1,0,0.0,
TXP12191,44,Engineer,Jaipur,596695,147621,115438,0,0,0.24739774926888947,0.193462321621599,0.44086007089048845,0,0,5,5,0,0.0,
TXP12192,31,Engineer,Hyderabad,334780,171179,63749,3,0,0.511317880399068,0.19042057470577692,0.701738455104845,0,0,5,4,0,0.004,Low
TXP12193,61,Architect,Hyderabad,1128849,372336,90872,0,0,0.3298368515186708,0.0804996948218938,0.4103365463405646,0,0,1,4,0,0.0,
TXP12194,31,Freelancer,Chennai,711878,614938,96213,6,1,0.8638249812467866,0.13515377634931827,0.998978757596105,3,1,6,2,0,1.0,High
TXP12195,26,Consultant,Bangalore,880081,432598,102155,0,0,0.49154339202868824,0.11607454313864292,0.6076179351673312,0,0,3,1,0,0.004,Low
TXP12196,67,Architect,Hyderabad,529487,101081,88321,1,0,0.19090364824821007,0.16680485073287918,0.35770849898108925,0,0,1,4,0,0.046,Low
TXP12197,26,Teacher,Chennai,343184,322860,45622,0,0,0.9407781248543056,0.13293743298055855,1.073715557834864,1,0,9,2,0,0.096,Low
TXP12198,45,Accountant,Ahmedabad,495657,88595,9935,0,0,0.1787425578575507,0.02004410307934721,0.1987866609368979,0,0,0,0,0,0.004,Low
TXP12199,29,Lawyer,Chennai,1215963,377420,191357,0,0,0.310387733837296,0.15737074236633844,0.4677584762036345,0,0,7,2,0,0.002,Low
TXP12200,25,Business Owner,Ahmedabad,1305001,548732,201534,0,1,0.42048396897780155,0.15443206556929842,0.5749160345470999,1,0,2,0,0,0.176,Low
TXP12201,46,Accountant,Kolkata,471583,188752,52699,0,0,0.4002519174779413,0.11174915126287419,0.5120010687408155,0,0,0,6,0,0.0,
TXP12202,67,Accountant,Hyderabad,502924,167018,91796,0,0,0.33209391478632955,0.18252459616164668,0.5146185109479763,0,0,0,4,0,0.058,Low
TXP12203,25,Architect,Chennai,829390,284540,152209,2,0,0.34307141393072016,0.18351921291551623,0.5265906268462364,0,0,1,2,0,0.0,
TXP12204,61,Pharmacist,Chennai,660009,166352,75441,0,0,0.2520450478705593,0.11430298677745303,0.36634803464801236,0,0,8,2,0,0.006,Low
TXP12205,40,Freelancer,Chennai,679249,241233,87920,1,0,0.35514663989199835,0.12943706946936984,0.48458370936136824,0,0,6,2,0,0.016,Low
TXP12206,58,Freelancer,Jaipur,563554,326277,112357,0,0,0.5789631517121695,0.19937219858256708,0.7783353502947367,0,0,6,5,0,0.008,Low
TXP12207,57,Business Owner,Chennai,1098950,585414,81088,1,0,0.5327030347149552,0.0737867964875563,0.6064898312025115,0,0,2,2,0,0.0,
TXP12208,46,Engineer,Jaipur,200000,43070,15686,0,0,0.21535,0.07843,0.29378,0,0,5,5,1,0.0,
TXP12209,53,Doctor,Lucknow,859432,140432,45463,3,1,0.16340094387921325,0.05289889136080574,0.216299835240019,1,0,4,7,0,0.126,Low
TXP12210,31,Business Owner,Kolkata,1199268,683685,217374,2,0,0.5700852520037223,0.18125556589519606,0.7513408178989184,0,0,2,6,1,0.002,Low
TXP12211,45,Freelancer,Lucknow,470997,182293,72537,0,0,0.38703643547623445,0.15400735036528895,0.5410437858415235,0,0,6,7,0,0.0,
TXP12212,67,Doctor,Pune,810779,317847,31633,1,0,0.39202668051343215,0.039015564043962656,0.4310422445573948,0,0,4,9,0,0.002,Low
TXP12213,59,Architect,Lucknow,437798,219478,86122,0,0,0.5013225277411043,0.19671629381586941,0.6980388215569737,0,0,1,7,0,0.002,Low
TXP12214,28,Doctor,Bangalore,911481,265797,138156,1,0,0.29161002807518754,0.15157309916498535,0.44318312724017284,0,0,4,1,0,0.006,Low
TXP12215,36,Lawyer,Ahmedabad,1058054,388156,183142,0,0,0.3668584023121693,0.17309324476822543,0.5399516470803948,0,0,7,0,0,0.002,Low
TXP12216,52,Business Owner,Bangalore,1472935,1542867,42224,0,0,1.0474779946161914,0.02866657388140006,1.0761445684975914,1,0,2,1,1,0.038,Low
TXP12217,54,Engineer,Mumbai,741986,335724,415250,0,0,0.45246675813290277,0.5596466779696652,1.0121134361025679,1,0,5,8,1,0.042,Low
TXP12218,39,Doctor,Lucknow,920810,201827,134205,1,0,0.21918419652262683,0.14574667955387105,0.3649308760764979,0,0,4,7,0,0.0,
TXP12219,65,Lawyer,Hyderabad,797492,167435,93889,0,0,0.2099519493612475,0.11773033459896777,0.32768228396021526,0,0,7,4,0,0.0,
TXP12220,53,Freelancer,Delhi,439374,106292,61510,1,0,0.24191690905697652,0.13999462872177235,0.38191153777874887,0,0,6,3,0,0.0,
TXP12221,39,Accountant,Lucknow,559112,276771,93493,1,0,0.49501888709238934,0.16721694401121778,0.6622358311036072,0,0,0,7,0,0.004,Low
TXP12222,35,Business Owner,Kolkata,1243079,351691,108621,0,0,0.2829192673997389,0.08738060895566573,0.3702998763554046,0,0,2,6,0,0.004,Low
TXP12223,40,Teacher,Lucknow,409893,65429,70813,1,0,0.15962458495265838,0.1727597202196671,0.3323843051723255,0,0,9,7,0,0.0,
TXP12224,39,Doctor,Jaipur,928733,533908,45809,2,0,0.5748778174136162,0.04932418682226216,0.6242020042358783,0,0,4,5,0,0.0,
TXP12225,35,Pharmacist,Mumbai,707734,160210,48663,2,0,0.22637035948534337,0.06875888398748682,0.2951292434728302,0,0,8,8,0,0.004,Low
TXP12226,31,Doctor,Chennai,1241293,191532,34510,1,0,0.15430039483022945,0.027801655209527484,0.18210205003975694,0,0,4,2,0,0.006,Low
TXP12227,43,Pharmacist,Mumbai,507964,602392,43480,1,1,1.1858950634296919,0.08559661708310037,1.2714916805127923,2,1,8,8,0,0.954,High
TXP12228,26,Teacher,Mumbai,200000,51152,17676,1,0,0.25576,0.08838,0.34414,0,0,9,8,0,0.0,
TXP12229,39,Pharmacist,Ahmedabad,623683,557210,102875,7,1,0.8934186116985712,0.16494757753538256,1.0583661892339538,3,1,8,0,0,0.966,High
TXP12230,53,Engineer,Delhi,518943,533961,71387,7,1,1.0289395945219417,0.13756231416552492,1.1665019086874666,3,1,5,3,0,0.996,High
TXP12231,46,Teacher,Mumbai,301910,164732,169222,0,0,0.5456328044781558,0.5605047861945613,1.106137590672717,1,0,9,8,0,0.04,Low
TXP12232,51,Engineer,Ahmedabad,540233,192108,74217,0,0,0.35560211982607504,0.13737961213032154,0.4929817319563966,0,0,5,0,0,0.0,
TXP12233,63,Doctor,Chennai,710671,624204,20965,6,1,0.8783304792231567,0.029500289163339997,0.9078307683864967,3,1,4,2,0,0.998,High
TXP12234,28,Business Owner,Bangalore,1444907,577607,75783,3,1,0.39975375577805355,0.05244835826804078,0.45220211404609434,1,1,2,1,0,0.772,High
TXP12235,43,Engineer,Chennai,366084,95018,48634,0,0,0.2595524524426088,0.13284929141945565,0.39240174386206444,0,0,5,2,0,0.0,
TXP12236,63,Business Owner,Hyderabad,768911,133393,104145,1,0,0.17348301689012122,0.13544480440519124,0.3089278212953125,0,0,2,4,0,0.002,Low
TXP12237,67,Engineer,Mumbai,651473,373066,269691,1,0,0.5726499793544783,0.413971108549395,0.9866210879038733,1,0,5,8,0,0.108,Low
TXP12238,24,Lawyer,Mumbai,1055736,845587,97697,5,1,0.8009455015268969,0.09253923329317178,0.8934847348200686,3,1,7,8,0,0.996,High
TXP12239,53,Freelancer,Bangalore,546231,130702,81967,0,1,0.2392797186538296,0.15005922402792957,0.38933894268175917,1,0,6,1,0,0.128,Low
TXP12240,44,Accountant,Kolkata,471296,170895,187882,1,0,0.36260651480173817,0.39864968087995656,0.7612561956816948,1,0,0,6,0,0.022,Low
TXP12241,43,Business Owner,Mumbai,808693,300207,156409,1,0,0.37122492713551375,0.19340961279496668,0.5646345399304804,0,0,2,8,0,0.0,
TXP12242,29,Business Owner,Delhi,997346,157875,499456,3,0,0.15829511523583592,0.500785083611906,0.6590801988477419,1,0,2,3,1,0.044,Low
TXP12243,45,Consultant,Pune,793177,171785,94627,0,1,0.21657839296903467,0.11930124045452654,0.3358796334235612,1,0,3,9,0,0.022,Low
TXP12244,41,Lawyer,Mumbai,1271369,407053,163139,2,0,0.32016904612272284,0.128317585217195,0.44848663133991784,0,0,7,8,0,0.006,Low
TXP12245,31,Business Owner,Pune,381025,174387,76112,0,1,0.4576786300111541,0.19975592152745883,0.657434551538613,1,0,2,9,0,0.11,Low
TXP12246,62,Pharmacist,Chennai,477927,120814,233199,1,0,0.2527875596063834,0.48793853454607083,0.7407260941524543,1,0,8,2,0,0.012,Low
TXP12247,55,Freelancer,Lucknow,250098,85122,28556,1,0,0.3403545810042463,0.114179241737239,0.45453382274148535,0,0,6,7,0,0.0,
TXP12248,56,Teacher,Kolkata,250865,245246,20649,7,1,0.9776014988141032,0.08231120323680068,1.0599127020509038,3,1,9,6,0,1.0,High
TXP12249,39,Business Owner,Ahmedabad,1586782,872518,181941,0,0,0.5498663332455246,0.11466036292319928,0.6645266961687238,0,0,2,0,1,0.028,Low
TXP12250,35,Freelancer,Jaipur,531693,157770,32849,0,0,0.29673138446434316,0.06178189293445654,0.3585132773987997,0,0,6,5,0,0.006,Low
TXP12251,61,Business Owner,Kolkata,1379773,289891,39420,0,0,0.21010050203910352,0.028569916935611873,0.23867041897471541,0,0,2,6,0,0.002,Low
TXP12252,57,Doctor,Jaipur,984205,364325,121118,1,0,0.3701718646013788,0.1230617605072114,0.4932336251085902,0,0,4,5,0,0.0,
TXP12253,37,Engineer,Chennai,528042,256641,42482,0,0,0.4860238390128058,0.08045193374769431,0.5664757727605001,0,0,5,2,0,0.004,Low
TXP12254,59,Consultant,Kolkata,672125,134046,35454,1,1,0.19943611679375117,0.05274911660777385,0.252185233401525,1,0,3,6,0,0.022,Low
TXP12255,56,Engineer,Ahmedabad,927859,316499,72659,0,0,0.3411067845437723,0.07830823433301827,0.41941501887679056,0,0,5,0,0,0.0,
TXP12256,46,Freelancer,Jaipur,413014,65257,11923,2,0,0.1580019079256393,0.02886827080922196,0.18687017873486128,0,0,6,5,0,0.004,Low
TXP12257,25,Accountant,Bangalore,623513,102943,263185,2,0,0.165101609749917,0.4221002609408304,0.5872018706907475,1,0,0,1,0,0.026,Low
TXP12258,64,Teacher,Delhi,350382,128705,43659,1,0,0.36732765952588886,0.12460400363032348,0.49193166315621234,0,0,9,3,0,0.002,Low
TXP12259,44,Doctor,Kolkata,430348,404805,71721,1,1,0.9406457099835482,0.1666581464303308,1.107303856413879,2,0,4,6,0,0.39,Medium
TXP12260,25,Engineer,Chennai,293305,262280,28204,5,1,0.8942227374235011,0.09615928811305638,0.9903820255365575,3,1,5,2,0,1.0,High
TXP12261,50,Pharmacist,Mumbai,442101,186111,80726,2,0,0.4209694164908019,0.18259628455941063,0.6035657010502125,0,0,8,8,0,0.004,Low
TXP12262,32,Architect,Ahmedabad,818976,735045,87628,8,1,0.8975171433595124,0.1069970304380104,1.0045141737975227,3,1,1,0,0,0.992,High
TXP12263,24,Business Owner,Jaipur,1515316,1521016,186853,8,1,1.0037615916416114,0.1233095935105285,1.1270711851521398,3,1,2,5,1,0.998,High
TXP12264,34,Accountant,Jaipur,641407,239732,69607,0,0,0.37375956296080337,0.10852235787885071,0.4822819208396541,0,0,0,5,0,0.0,
TXP12265,26,Business Owner,Delhi,805181,135429,122379,1,0,0.16819696440924464,0.1519894284639106,0.3201863928731552,0,0,2,3,0,0.0,
TXP12266,46,Business Owner,Jaipur,1846348,1638458,225250,1,0,0.8874047579329574,0.12199758658714392,1.0094023445201012,1,0,2,5,1,0.106,Low
TXP12267,49,Teacher,Pune,292106,296095,20122,8,1,1.0136560015884644,0.06888595235975982,1.0825419539482242,3,1,9,9,0,0.998,High
TXP12268,27,Doctor,Hyderabad,842564,195196,38924,0,1,0.23166904828594623,0.0461970841384156,0.2778661324243618,1,0,4,4,0,0.034,Low
TXP12269,41,Business Owner,Pune,1195859,244161,154388,0,0,0.2041720637633701,0.12910217676164162,0.33327424052501176,0,0,2,9,0,0.0,
TXP12270,29,Freelancer,Jaipur,423918,90976,45805,2,1,0.21460754202463683,0.10805155714076779,0.32265909916540464,1,0,6,5,0,0.046,Low
TXP12271,58,Pharmacist,Ahmedabad,633859,283627,23627,1,1,0.4474607128714746,0.037274851347066144,0.4847355642185407,1,0,8,0,0,0.104,Low
TXP12272,45,Doctor,Kolkata,658977,294989,60106,0,0,0.44764688297163635,0.09121107413460561,0.538857957106242,0,0,4,6,0,0.0,
TXP12273,66,Freelancer,Chennai,247559,131593,27889,1,0,0.5315621730577357,0.11265597291958684,0.6442181459773226,0,0,6,2,0,0.0,
TXP12274,38,Teacher,Mumbai,351199,171498,59296,0,0,0.4883214359949772,0.1688387495408586,0.6571601855358358,0,0,9,8,0,0.0,
TXP12275,45,Accountant,Kolkata,510017,179709,259178,0,0,0.35235884294052944,0.5081752176888221,0.8605340606293516,1,0,0,6,0,0.04,Low
TXP12276,60,Engineer,Bangalore,1106607,1028984,91548,0,0,0.9298549530230696,0.0827285567504995,1.0125835097735691,1,0,5,1,1,0.082,Low
TXP12277,65,Accountant,Kolkata,617650,283951,103813,0,0,0.45972800129523195,0.16807739010766615,0.627805391402898,0,0,0,6,0,0.0,
TXP12278,35,Lawyer,Kolkata,797664,303695,109053,0,0,0.38073048301039036,0.1367154591406908,0.5174459421510812,0,0,7,6,0,0.008,Low
TXP12279,65,Lawyer,Chennai,635972,231521,45912,2,0,0.36404275659934715,0.07219185750316051,0.43623461410250763,0,0,7,2,0,0.002,Low
TXP12280,61,Freelancer,Delhi,200000,88058,34432,1,0,0.44029,0.17216,0.61245,0,0,6,3,0,0.002,Low
TXP12281,41,Freelancer,Jaipur,296217,118742,32226,0,0,0.40086153056711804,0.10879186542298383,0.5096533959901018,0,0,6,5,0,0.0,
TXP12282,58,Business Owner,Delhi,1245976,547947,136687,1,0,0.43977331826616245,0.1097027551092477,0.5494760733754102,0,0,2,3,0,0.0,
TXP12283,53,Architect,Bangalore,878372,373997,171972,3,0,0.42578429184901156,0.19578492939210265,0.6215692212411142,0,0,1,1,0,0.012,Low
TXP12284,47,Lawyer,Lucknow,1180422,559093,224847,0,1,0.47363824123915005,0.19048018420530963,0.6641184254444596,1,0,7,7,0,0.05,Low
TXP12285,65,Engineer,Mumbai,634364,278651,53626,2,0,0.43926042461425935,0.08453506188875787,0.5237954865030172,0,0,5,8,0,0.002,Low
TXP12286,53,Business Owner,Pune,1070732,411037,48508,1,0,0.38388410918885396,0.04530358670516992,0.4291876958940239,0,0,2,9,0,0.002,Low
TXP12287,37,Engineer,Mumbai,640321,292504,50342,0,0,0.4568083820458801,0.07861994218524772,0.5354283242311279,0,0,5,8,0,0.0,
TXP12288,29,Lawyer,Jaipur,770340,271365,359960,0,0,0.35226653166134436,0.4672741906171301,0.8195407222784744,1,0,7,5,1,0.032,Low
TXP12289,26,Engineer,Mumbai,857754,221945,20361,0,0,0.2587513436253285,0.02373757510894732,0.2824889187342758,0,0,5,8,0,0.0,
TXP12290,39,Doctor,Hyderabad,762161,709154,69504,1,0,0.9304517024618159,0.09119333054302176,1.0216450330048377,1,0,4,4,0,0.008,Low
TXP12291,30,Consultant,Pune,734459,295240,139094,0,1,0.4019829561622909,0.1893829335606208,0.5913658897229117,1,0,3,9,0,0.168,Low
TXP12292,37,Engineer,Bangalore,267626,111277,47328,1,0,0.4157929349166374,0.176843804413622,0.5926367393302594,0,0,5,1,0,0.0,
TXP12293,32,Teacher,Jaipur,338273,198709,37906,1,0,0.58742199347864,0.11205742107705906,0.6994794145556991,0,0,9,5,0,0.002,Low
TXP12294,38,Doctor,Ahmedabad,967296,302439,117759,0,0,0.31266437574434297,0.12174039797538706,0.4344047737197301,0,0,4,0,0,0.016,Low
TXP12295,44,Business Owner,Bangalore,772910,253019,16283,2,0,0.3273589421795552,0.021067135889042708,0.3484260780685979,0,0,2,1,0,0.0,
TXP12296,58,Lawyer,Hyderabad,712319,171533,41877,2,0,0.24080924417290567,0.05878967148145704,0.2995989156543627,0,0,7,4,0,0.0,
TXP12297,25,Freelancer,Pune,568906,103393,307136,0,0,0.18174004141281688,0.5398712616847071,0.721611303097524,1,0,6,9,0,0.026,Low
TXP12298,50,Accountant,Chennai,402334,200266,62690,3,1,0.4977605670910239,0.15581581472110237,0.6535763818121263,1,0,0,2,0,0.078,Low
TXP12299,25,Engineer,Hyderabad,758670,634990,35062,7,1,0.836977869165777,0.04621508692844056,0.8831929560942176,3,1,5,4,0,1.0,High
TXP12300,58,Teacher,Bangalore,318071,134864,56116,0,0,0.42400596093325077,0.1764260180903006,0.6004319790235514,0,0,9,1,0,0.0,
TXP12301,41,Engineer,Jaipur,541714,248916,73563,0,0,0.4594970777938174,0.1357967488379477,0.5952938266317651,0,0,5,5,0,0.0,
TXP12302,37,Accountant,Lucknow,437612,158440,26823,1,0,0.3620558851219802,0.061294023015822235,0.42334990813780243,0,0,0,7,0,0.0,
TXP12303,43,Lawyer,Jaipur,994511,776510,48124,8,1,0.7807957880807753,0.04838961057243208,0.8291853986532075,2,1,7,5,0,0.986,High
TXP12304,41,Architect,Pune,1043579,364947,138767,0,0,0.34970711369239893,0.1329722043084424,0.48267931800084135,0,0,1,9,0,0.002,Low
TXP12305,33,Doctor,Lucknow,956299,266050,174190,0,1,0.2782079663368884,0.18215014341748761,0.46035810975437597,1,1,4,7,0,0.632,Medium
TXP12306,48,Business Owner,Delhi,854285,472596,127548,0,0,0.5532064826141159,0.14930380376572222,0.7025102863798381,0,0,2,3,0,0.0,
TXP12307,25,Engineer,Pune,770343,754418,63736,8,1,0.9793273905260385,0.08273717032542646,1.062064560851465,3,1,5,9,0,0.998,High
TXP12308,48,Lawyer,Pune,820830,183716,103202,2,1,0.22381735560347454,0.1257288354470475,0.34954619105052204,1,0,7,9,0,0.05,Low
TXP12309,56,Accountant,Hyderabad,687448,111148,52202,1,0,0.16168204722393548,0.07593592533544355,0.23761797255937903,0,0,0,4,0,0.0,
TXP12310,59,Architect,Jaipur,779068,148407,155694,1,0,0.19049299932740146,0.1998464832338127,0.39033948256121415,0,0,1,5,0,0.0,
TXP12311,54,Engineer,Bangalore,200000,55789,30958,1,0,0.278945,0.15479,0.433735,0,0,5,1,0,0.004,Low
TXP12312,37,Doctor,Chennai,599184,630066,78246,0,0,1.051540094528559,0.13058759913482337,1.1821276936633822,1,0,4,2,0,0.01,Low
TXP12313,24,Lawyer,Mumbai,1136096,455951,109277,0,0,0.40133140157169817,0.09618641382418387,0.497517815395882,0,0,7,8,0,0.014,Low
TXP12314,39,Engineer,Kolkata,622748,739940,81746,1,0,1.188185269161844,0.1312665797401196,1.3194518489019635,1,0,5,6,0,0.012,Low
TXP12315,26,Engineer,Chennai,446436,245505,215627,1,0,0.5499220492970996,0.4829964429391895,1.0329184922362893,1,0,5,2,0,0.032,Low
TXP12316,58,Teacher,Mumbai,311984,110414,7860,0,0,0.3539091748294784,0.02519359967177804,0.37910277450125646,0,0,9,8,0,0.026,Low
TXP12317,64,Doctor,Delhi,418752,122215,38154,3,0,0.2918553224820419,0.09111359468133884,0.3829689171633807,0,0,4,3,0,0.0,
TXP12318,29,Doctor,Bangalore,782325,448701,146675,2,1,0.5735480778448855,0.18748601923752917,0.7610340970824147,1,0,4,1,0,0.054,Low
TXP12319,48,Freelancer,Jaipur,781603,416033,103745,0,0,0.5322817338213901,0.13273362563859145,0.6650153594599816,0,0,6,5,0,0.02,Low
TXP12320,36,Accountant,Ahmedabad,630493,333941,22137,1,0,0.5296506067474183,0.03511061978483504,0.5647612265322534,0,0,0,0,0,0.022,Low
TXP12321,57,Engineer,Pune,928562,353343,166490,3,0,0.38052709458280654,0.17929874364878168,0.5598258382315882,0,0,5,9,0,0.004,Low
TXP12322,31,Engineer,Chennai,732359,370022,50091,0,0,0.5052467437417988,0.06839678354468232,0.573643527286481,0,0,5,2,0,0.0,
TXP12323,44,Business Owner,Mumbai,1610991,371670,102907,1,1,0.23070892388598074,0.06387807256527193,0.2945869964512527,1,0,2,8,1,0.102,Low
TXP12324,57,Engineer,Ahmedabad,896111,365568,65842,0,0,0.40794946161803614,0.07347527259457813,0.4814247342126143,0,0,5,0,0,0.0,
TXP12325,27,Teacher,Chennai,372635,374323,46168,0,0,1.0045299019147422,0.1238960376776202,1.1284259395923626,1,0,9,2,0,0.028,Low
TXP12326,48,Engineer,Bangalore,571915,160668,67511,2,0,0.2809298584579876,0.11804376524483533,0.39897362370282297,0,0,5,1,0,0.002,Low
TXP12327,38,Business Owner,Jaipur,1613063,1449917,174943,6,1,0.8988594989780312,0.10845391655502606,1.0073134155330572,3,1,2,5,1,0.998,High
TXP12328,27,Lawyer,Lucknow,1263460,1064568,188453,5,1,0.8425814825954125,0.14915628512180837,0.991737767717221,3,1,7,7,1,0.994,High
TXP12329,35,Business Owner,Chennai,1008014,975867,77593,7,1,0.9681085778570536,0.07697611342699605,1.0450846912840497,3,1,2,2,1,1.0,High
TXP12330,55,Consultant,Chennai,620117,305940,320965,0,0,0.49335851137769166,0.5175878100422985,1.01094632141999,1,0,3,2,0,0.062,Low
TXP12331,55,Business Owner,Jaipur,1255542,283571,64733,0,1,0.22585544728889995,0.05155781327904602,0.27741326056794596,1,0,2,5,0,0.038,Low
TXP12332,51,Lawyer,Delhi,1107874,480998,178225,1,0,0.43416309074858694,0.16087118210193577,0.5950342728505227,0,0,7,3,0,0.006,Low
TXP12333,36,Engineer,Hyderabad,719713,135701,100389,0,1,0.1885487687453193,0.13948476684456165,0.32803353558988096,1,0,5,4,0,0.084,Low
TXP12334,54,Lawyer,Chennai,543958,313368,77773,1,0,0.576088595075355,0.14297611212630387,0.7190647072016589,0,0,7,2,0,0.012,Low
TXP12335,37,Engineer,Jaipur,886740,249418,94597,1,1,0.28127523287547646,0.10667952274623903,0.3879547556217155,1,0,5,5,0,0.05,Low
TXP12336,43,Engineer,Hyderabad,503825,126918,70565,0,0,0.25190889693842106,0.1400585520766139,0.391967449015035,0,0,5,4,0,0.0,
TXP12337,41,Freelancer,Jaipur,410240,85375,14097,1,1,0.20810988689547583,0.0343628120124805,0.2424726989079563,1,0,6,5,0,0.032,Low
TXP12338,52,Accountant,Jaipur,459734,349972,79662,5,1,0.7612488961007887,0.17327846102311337,0.9345273571239021,2,1,0,5,0,0.992,High
TXP12339,29,Accountant,Delhi,819832,840834,24593,5,1,1.0256174435738055,0.029997609266288704,1.055615052840094,3,1,0,3,0,0.998,High
TXP12340,55,Business Owner,Jaipur,1296828,1521978,60657,0,0,1.173615930562881,0.04677335776217047,1.2203892883250516,1,0,2,5,1,0.084,Low
TXP12341,52,Business Owner,Bangalore,859609,322123,106438,1,1,0.37473200024662373,0.12382141182793573,0.4985534120745595,1,0,2,1,0,0.254,Low
TXP12342,66,Doctor,Chennai,972784,353731,148927,3,0,0.36362748564943503,0.1530935952893962,0.5167210809388312,0,0,4,2,0,0.004,Low
TXP12343,25,Consultant,Mumbai,888444,885964,29963,0,0,0.9972086029057543,0.03372525448987218,1.0309338573956266,1,0,3,8,1,0.098,Low
TXP12344,46,Engineer,Mumbai,571840,229838,106212,0,0,0.40192711247901514,0.18573726916620034,0.5876643816452154,0,0,5,8,0,0.002,Low
TXP12345,42,Freelancer,Mumbai,576091,150424,112481,0,0,0.261111525783253,0.19524866731124077,0.45636019309449377,0,0,6,8,0,0.002,Low
TXP12346,54,Freelancer,Jaipur,326206,342756,42103,0,0,1.0507348117447257,0.12906874796907475,1.1798035597138006,1,0,6,5,0,0.062,Low
TXP12347,28,Freelancer,Ahmedabad,376062,408501,40097,1,0,1.0862597124942164,0.10662337593269194,1.1928830884269084,1,0,6,0,0,0.036,Low
TXP12348,42,Teacher,Hyderabad,229387,77038,35199,0,0,0.3358429204793646,0.15344810298752762,0.4892910234668922,0,0,9,4,0,0.0,
TXP12349,57,Doctor,Hyderabad,535209,116730,42337,0,0,0.21810171353620736,0.07910367725505363,0.29720539079126096,0,0,4,4,0,0.0,
TXP12350,33,Accountant,Jaipur,730763,367865,79497,0,1,0.5033985026609175,0.10878629596736562,0.612184798628283,1,0,0,5,0,0.186,Low
TXP12351,48,Business Owner,Bangalore,1856571,380456,343293,0,1,0.2049240239129018,0.18490701405979088,0.3898310379726927,1,0,2,1,1,0.102,Low
TXP12352,25,Accountant,Bangalore,556578,130907,106872,0,0,0.23519973840144598,0.19201621336093055,0.42721595176237653,0,0,0,1,0,0.006,Low
TXP12353,34,Consultant,Pune,1049327,257278,196090,0,0,0.2451838178184684,0.186872157106412,0.4320559749248804,0,0,3,9,0,0.006,Low
TXP12354,54,Lawyer,Jaipur,859981,344509,57825,0,0,0.4006007109459395,0.06723985762476148,0.467840568570701,0,0,7,5,0,0.0,
TXP12355,38,Lawyer,Kolkata,839147,423077,365843,2,0,0.5041750730205792,0.4359700982068696,0.9401451712274488,1,0,7,6,1,0.052,Low
TXP12356,32,Engineer,Delhi,608476,177335,44771,2,0,0.2914412400817781,0.07357890861759543,0.3650201486993735,0,0,5,3,0,0.0,
TXP12357,46,Lawyer,Mumbai,868769,817972,86386,8,1,0.9415299118637981,0.09943494760977889,1.040964859473577,3,1,7,8,0,0.998,High
TXP12358,42,Teacher,Delhi,337088,121028,25804,1,0,0.35903977596354664,0.07654974368710842,0.435589519650655,0,0,9,3,0,0.0,
TXP12359,32,Freelancer,Mumbai,621509,302457,291885,0,0,0.48664942905090675,0.4696392168094106,0.9562886458603174,1,0,6,8,0,0.022,Low
TXP12360,58,Business Owner,Lucknow,1260054,314696,165967,0,0,0.2497480266718728,0.13171419637571088,0.38146222304758365,0,0,2,7,0,0.016,Low
TXP12361,44,Consultant,Lucknow,878246,218653,138108,0,0,0.2489655517930056,0.1572543455933759,0.4062198973863815,0,0,3,7,0,0.0,
TXP12362,32,Architect,Jaipur,815020,469657,124209,0,0,0.5762521165124782,0.15239994110573973,0.7286520576182179,0,0,1,5,0,0.0,
TXP12363,51,Consultant,Lucknow,819873,475009,136587,1,0,0.5793689998329009,0.16659531415231382,0.7459643139852148,0,0,3,7,0,0.004,Low
TXP12364,30,Doctor,Ahmedabad,605945,360967,15629,0,0,0.5957091815263762,0.025792769970871945,0.6215019514972481,0,0,4,0,0,0.03,Low
TXP12365,39,Freelancer,Pune,247070,126857,7064,0,0,0.5134455822236613,0.028591087546039583,0.5420366697697009,0,0,6,9,0,0.034,Low
TXP12366,39,Engineer,Bangalore,622317,596659,100870,8,1,0.9587702087521311,0.16208781055314253,1.1208580193052737,3,1,5,1,0,0.992,High
TXP12367,56,Engineer,Ahmedabad,574311,140931,66593,1,0,0.24539143425774537,0.115952854812114,0.3613442890698594,0,0,5,0,0,0.004,Low
TXP12368,27,Business Owner,Delhi,1234956,374316,153215,0,0,0.3031006772710931,0.12406514887979815,0.4271658261508912,0,0,2,3,0,0.0,
TXP12369,27,Lawyer,Delhi,895986,919179,26400,7,1,1.0258854491029994,0.02946474610094354,1.055350195203943,3,1,7,3,1,1.0,High
